username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019-11-02 01:27;0;0;"Org laen kalo ping!aku di bbm cuma hpny yg geter kalo kamu yg ping, Cinta aku yan geter kaya gempa bumi Teens_Yori";;;;"1190334657717387264";https://twitter.com/YoriversFAMS_/status/1190334657717387264
;2019-11-02 00:10;0;0;"3 situasi berstatus "waspada" 1. Erupsi gunung berapi 2. Gempa bumi berskala tinggi 3. Bercanda berantem2an sama temen.";;;;"1190315262576189440";https://twitter.com/bangaldyy/status/1190315262576189440
;2019-11-01 23:23;0;0;"Tak tahu laa tidur ke mati tadi MashaaAllah kalau gempa bumi pun tak sedar agaknya";;;;"1190303474434469889";https://twitter.com/aminahthani/status/1190303474434469889
;2019-11-01 22:25;0;1;"Hahahahhaah biorisk lab paling chill xde pressure, yang lain yakwoh macam gempa bumi teruk dia";;;;"1190288702305492993";https://twitter.com/nr_adiey/status/1190288702305492993
;2019-11-01 22:00;0;1;"First football team mintak sponsor macam mintak bantuan gempa bumi https://twitter.com/twt_bola/status/1190156866229161984 …";;;;"1190282351089078272";https://twitter.com/acaprosdi46/status/1190282351089078272
;2019-11-01 21:15;0;0;"Oiya, sebelumnya, pada bulan April 2019, @ bppt_ri meluncurkan 3 buah Buoy yang diletakkan di sekitar kawasan Gunung Anak Krakatau dan Selat Sunda. Mengapa di sana? Karena rawan terjadi bencana gempa bumi dan erupsi gunung berapi dan bisa berpotensi tsunami # InovasiBuoyBPPT";;@;#;"1190271091039621120";https://twitter.com/Mugniar/status/1190271091039621120
;2019-11-01 21:08;39;65;"Pergerakan dalam sistem Sesar Cotabato menyebabkan serangkaian gempa bumi kuat dan gempa susulan yang mengguncang dan merusak bangunan tanah terbelah dan lomgsoran sebagian Pulau Mindanao di Filipina selatan dalam beberapa pekan terakhir. pic.twitter.com/Sgan4qruAe";;;;"1190269277607088132";https://twitter.com/DaryonoBMKG/status/1190269277607088132
;2019-11-01 21:04;0;0;"Dua hari kebelakang kan ada gempa tuh. Baru wawarnya hari tadi katanya berasa ada gempa. Seketika berfikir, oh berarti pas tidur kebangun itu bukan pusing emang pusing karena gerakan bumi ternyata Tau sih ada gempa karena trending cuman karena ga gempar disini jadi ya B aja.";;;;"1190268460023963648";https://twitter.com/FnRisma/status/1190268460023963648
;2019-11-01 21:02;0;0;"MANILA - Gempa bumi kuat kembali mengguncang Filipina selatan, kali ini bermagnitudo 6,5. Gempa pada Kamis (31/10) pagi. Gempa ini merupakan yang kedua dalam sepekan dan ketiga dalam dua pekan... https://www.radarcirebon.com/filipina-diguncang-gempa-5-tewas.html …pic.twitter.com/EpiR0vVqjB";;;;"1190267922041540608";https://twitter.com/Radar_Cirebon/status/1190267922041540608
;2019-11-01 20:43;0;0;"BPBD Klaten Susun Rencana Kontijensi Gempa Bumi https://delanggu.id/bpbd-klaten-susun-rencana-kontijensi-gempa-bumi/ … # TangkapAdeArmando";;;#;"1190263216879759360";https://twitter.com/danangmike/status/1190263216879759360
;2019-11-01 20:32;0;4;"Gempa bumi magnitudo 4,9 skala richter (SR) guncang kawasan Pangandaran pukul 15.38 WIB. https://mediaindonesia.com/read/detail/269034-gempa-49-sr-guncang-pangandaran …";;;;"1190260411762786304";https://twitter.com/mediaindonesia/status/1190260411762786304
